SatName;Magnitude;StartTime;StartAlt;StartAz;HiTime;HiAlt;HiAz;EndTime;EndAlt;EndAz;NORAD;TLE1;TLE2
Cosmos 2208 Rocket;4.2;08:35:24;12;NW;08:40:09;58;WSW;08:45:26;10;SSE;22081;1 22081U 92053B   26027.56280747  .00000364  00000-0  13654-3 0  9993;2 22081  74.0427  85.1302 0035445   1.0771 359.0450 14.34795432749294
STARLINK-35050;2.9;08:35:33;10;S;08:39:24;49;WSW;08:43:16;10;NNW;65440;1 65440U 25194G   26027.56460523  .00010899  00000-0  75819-3 0  9998;2 65440  97.6016 243.9221 0002475  82.2373 277.9134 15.05658192 23466
STARLINK-34866;3.2;08:35:48;10;SE;08:39:42;58;ENE;08:43:37;10;NNW;65189;1 65189U 25175R   26027.23207923  .00005302  00000-0  37126-3 0  9996;2 65189  97.6006 261.8196 0002845  86.4303 273.7249 15.05658183 26403
STARLINK-5629;4.2;08:36:17;10;SW;08:40:29;64;SE;08:44:42;10;ENE;55419;1 55419U 23014AE  26027.49769538 -.00002383  00000-0 -19212-3 0  9998;2 55419  69.9996 188.2489 0002731 273.0186  87.0660 14.98313163165394
STARLINK-35390;2.6;08:36:29;10;SSE;08:40:27;80;WSW;08:44:26;10;NNW;65796;1 65796U 25218F   26027.49872234  .00011690  00000-0  81231-3 0  9992;2 65796  97.6039 252.3850 0002005  68.3688 291.7752 15.05683643 18777
Meteor 1-12 Rocket;4.2;08:36:46;10;SW;08:42:28;69;WNW;08:48:08;10;NNE;6080;1 06080U 72049B   26027.50380505  .00000116  00000-0  67624-4 0  9996;2 06080  81.2369 207.9369 0049795  97.5704 263.1122 14.01283090737492
CZ-2C R/B;3.3;08:36:48;10;NNE;08:40:33;25;NW;08:43:49;12;W;36089;1 36089U 09061B   26027.49399411  .00000730  00000-0  18400-3 0  9995;2 36089  98.4406   4.2956 0079138 111.3800 249.5862 14.52273813857661
STARLINK-35856;4.1;08:36:53;10;SSW;08:40:52;42;SE;08:44:52;10;ENE;67013;1 67013U 25293L   26027.49845632  .00008017  00000-0  66469-3 0  9996;2 67013  70.0002 198.4798 0002557 284.1648  75.9227 14.99153228  8718
STARLINK-5550;3.7;08:37:08;10;NNE;08:41:08;58;WNW;08:45:05;10;SW;56361;1 56361U 23058AW  26027.49144733  .00000186  00000-0  19016-4 0  9997;2 56361  97.6070  29.9367 0000556 140.3269 219.7996 15.01266036151953
Cosmos 1570 Rocket;4.4;08:37:11;13;NW;08:41:45;48;WSW;08:46:45;10;S;15032;1 15032U 84056B   26027.56353011  .00000324  00000-0  11999-3 0  9996;2 15032  74.0685  80.9646 0016637 174.0031 186.1325 14.36085917178001
Cosmos 304 Rocket;3.7;08:37:20;10;WSW;08:42:06;65;NW;08:46:52;10;NE;4139;1 04139U 69091B   26027.49973340  .00001363  00000-0  25201-3 0  9994;2 04139  74.0303 184.4666 0005504 206.4481 153.6408 14.66403547989092
STARLINK-35959;4.1;08:37:24;15;W;08:39:28;22;WSW;08:42:42;10;SSW;66827;1 66827U 25280G   26027.49020083  .00050640  00000-0  42144-2 0  9991;2 66827  70.0014  78.3756 0004081 208.4472 151.6465 14.98390340  9906
ADEOS Rocket;4.3;08:37:28;10;NE;08:42:57;27;NNW;08:47:24;13;WNW;24279;1 24279U 96046C   26027.61036880  .00000030  00000-0  82508-4 0  9998;2 24279  98.7427 342.9471 0299193 182.4808 351.1938 13.47464635447634
STARLINK-36073;4.1;08:37:32;15;W;08:39:37;22;WSW;08:42:51;10;SSW;66844;1 66844U 25280Z   26027.49031143  .00074140  00000-0  61646-2 0  9998;2 66844  70.0004  78.3737 0002817 254.3548 105.7300 14.98275733  9874
STARLINK-5071;3.7;08:37:42;10;WSW;08:41:57;72;NNW;08:46:12;10;ENE;55402;1 55402U 23014M   26027.63096703 -.00001011  00000-0 -76967-4 0  9991;2 55402  70.0004 168.0431 0002946 269.4647  90.6175 14.98340173165900
STARLINK-35051;3.0;08:37:44;10;SE;08:41:39;64;ENE;08:45:36;10;NNW;65380;1 65380U 25191B   26027.23350066  .00009149  00000-0  63726-3 0  9992;2 65380  97.6005 260.7010 0003282  87.1624 272.9978 15.05656819 24040
STARLINK-36060;2.3;08:37:49;17;WNW;08:40:22;68;NNE;08:43:50;10;ESE;67090;1 67090U 25298R   26027.42696129  .00097259  00000-0  21990-2 0  9999;2 67090  69.9983 123.8248 0005016 307.1211  52.9512 15.42670876  6908
STARLINK-36156;4.1;08:38:09;10;SSW;08:42:08;43;SE;08:46:09;10;ENE;67006;1 67006U 25293D   26026.49849202  .00014229  00000-0  11719-2 0  9993;2 67006  70.0002 201.0101 0004229 261.2146  98.8535 14.99173908  8562
STARLINK-34426;4.0;08:38:13;16;WNW;08:41:31;59;N;08:45:43;10;E;64345;1 64345U 25126B   26027.56175572  .00008880  00000-0  75076-3 0  9995;2 64345  70.0005 138.0613 0003021 265.4443  94.6371 14.98346347 34525
Cosmos 371 Rocket;3.2;08:38:20;10;WSW;08:43:08;67;NW;08:47:56;10;NE;4579;1 04579U 70083B   26027.50060443  .00001254  00000-0  24746-3 0  9990;2 04579  74.0008 185.3059 0009347 146.5666 213.6094 14.63533295934220
GP-B;3.0;08:38:22;10;N;08:42:45;72;W;08:47:07;10;SSW;28230;1 28230U 04014A   26027.49269268  .00001435  00000-0  17454-3 0  9994;2 28230  89.8407  52.9013 0003404  85.9419 274.2196 14.83026483631493
Thor Agena Rocket;3.7;08:38:24;10;NNE;08:43:34;78;ESE;08:48:46;10;SSW;733;1 00733U 64002A   26027.49513558  .00000417  00000-0  16584-3 0  9991;2 00733  99.1227  38.5909 0033258  20.0950 340.1534 14.33992403232393
STARLINK-34431;4.0;08:38:27;16;WNW;08:41:46;59;N;08:45:58;10;E;64353;1 64353U 25126K   26027.49516557  .00005660  00000-0  48160-3 0  9995;2 64353  70.0011 138.2342 0003211 267.8815  92.1976 14.98341050 34511
STARLINK-36175;4.1;08:38:55;10;SSW;08:42:56;43;SE;08:46:58;10;ENE;67012;1 67012U 25293K   26027.49989154  .00008407  00000-0  71149-3 0  9997;2 67012  69.9956 198.4840 0003057 270.4980  89.5829 14.98332833  8712
Cosmos 2278 Rocket;2.4;08:39:17;12;W;08:44:33;61;N;08:50:12;10;ENE;23088;1 23088U 94023B   26027.64283224 -.00000155  00000-0 -55195-4 0  9999;2 23088  71.0003 157.0893 0004235 322.9406  37.1423 14.15006456640289
STARLINK-34920;2.9;08:39:33;10;S;08:43:22;46;W;08:47:13;10;NNW;65447;1 65447U 25194P   26027.56738625  .00005572  00000-0  39016-3 0  9997;2 65447  97.6007 243.9175 0002896  82.1301 278.0254 15.05637896 23461
STARLINK-5877;3.7;08:39:34;10;NNE;08:43:29;57;WNW;08:47:22;10;SW;56354;1 56354U 23058AP  26027.49295444  .00000666  00000-0  50378-4 0  9994;2 56354  97.6086  30.5410 0001837 114.6828 245.4590 15.05659107151996
STARLINK-34972;3.1;08:39:44;10;SE;08:43:38;62;ENE;08:47:34;10;NNW;65188;1 65188U 25175Q   26027.36777116  .00009513  00000-0  66251-3 0  9994;2 65188  97.6032 261.9446 0003671  80.2715 279.8926 15.05652199 26395
MOS 1 Rocket;3.0;08:39:52;10;NNE;08:44:20;83;WNW;08:48:37;10;SSW;17528;1 17528U 87018B   26027.49496788  .00000876  00000-0  18762-3 0  9997;2 17528  97.4021  37.7457 0145314 142.6785 218.4618 14.54409918 35735
STARLINK-36148;4.1;08:39:56;10;SSW;08:43:56;43;SE;08:47:57;10;ENE;67005;1 67005U 25293C   26027.50054646  .00013261  00000-0  10932-2 0  9996;2 67005  69.9981 198.4863 0003256 263.9398  96.1390 14.99164610  8712
STARLINK-34419;3.7;08:39:57;10;WSW;08:44:12;90;WNW;08:48:28;10;ENE;64412;1 64412U 25129A   26026.83205444 -.00004561  00000-0 -37437-3 0  9997;2 64412  69.9997 180.1394 0003729 278.6447  81.4290 14.98363714 35034
Cosmos 1190 Rocket;4.0;08:40:01;10;WSW;08:45:11;68;NW;08:50:23;10;NE;11870;1 11870U 80056B   26027.50301495  .00000598  00000-0  20455-3 0  9991;2 11870  74.0520 185.9378 0014983  74.2182 286.0623 14.38361575362974
STARLINK-34451;3.7;08:40:03;10;WSW;08:44:18;90;NNW;08:48:34;10;ENE;64433;1 64433U 25129X   26027.49970102  .00015056  00000-0  12648-2 0  9998;2 64433  70.0028 178.4584 0002932 247.1351 112.9498 14.98394880 35056
STARLINK-5551;3.7;08:40:08;10;NNE;08:44:06;55;WNW;08:48:03;10;SW;56359;1 56359U 23058AU  26027.49355014 -.00000031  00000-0  20942-5 0  9991;2 56359  97.6071  29.9314 0001908 102.0554 258.0884 15.01264172151958
STARLINK-35289;2.6;08:40:28;10;SSE;08:44:25;76;WSW;08:48:25;10;NNW;65809;1 65809U 25218U   26027.50150378  .00016106  00000-0  11174-2 0  9992;2 65809  97.6026 252.3802 0002679  84.8570 275.2962 15.05666203 18778
STARLINK-36240;2.3;08:40:40;17;WNW;08:43:18;70;NNE;08:46:47;10;ESE;67076;1 67076U 25298B   26027.42894488  .00040104  00000-0  91400-3 0  9992;2 67076  69.9964 123.8339 0007834 305.8087  54.2366 15.42699670  6903
ACS3 Solar Sail;3.2;08:41:13;10;NNE;08:45:23;20;N;08:49:06;11;NW;59588;1 59588U 24077B   26027.42922137  .00023532  00000-0  19605-1 0  9999;2 59588  97.2307 337.8136 0048424 212.6904 147.1260 13.87832752 88476
STARLINK-34909;2.9;08:41:40;10;SSE;08:45:36;68;ENE;08:49:33;10;NNW;65401;1 65401U 25191Y   26027.63501739  .00010052  00000-0  69967-3 0  9993;2 65401  97.6029 261.0892 0002973  81.7033 278.4531 15.05659311 24105
Cosmos 2341 Rocket;4.3;08:42:17;10;SW;08:48:25;47;NW;08:54:32;10;NNE;24773;1 24773U 97017B   26027.51185103  .00000226  00000-0  22460-3 0  9995;2 24773  82.9199 200.9817 0024174 187.0670 188.9756 13.73963250442594
STARLINK-5624;4.1;08:42:23;10;SW;08:46:36;68;SE;08:50:50;10;ENE;55416;1 55416U 23014AB  26027.50186009  .00009998  00000-0  84484-3 0  9993;2 55416  70.0010 188.2637 0003178 265.5303  94.5493 14.98314313165394
STARLINK-5533;3.8;08:42:25;10;NNE;08:46:23;53;WNW;08:50:19;10;SW;56355;1 56355U 23058AQ  26027.49515319  .00000581  00000-0  49782-4 0  9994;2 56355  97.6059  29.9276 0002160  91.0134 269.1337 15.01264374151959
ADEOS II;3.5;08:43:08;10;NNE;08:46:55;21;NNW;08:50:01;13;WNW;27597;1 27597U 02056A   26027.50042450  .00000618  00000-0  26076-3 0  9999;2 27597  98.7700 345.7132 0002017 100.8979 259.2430 14.29250710204419
STARLINK-36193;2.3;08:43:13;16;WNW;08:45:53;70;NNE;08:49:21;10;ESE;67099;1 67099U 25298AA  26027.30105859  .00088468  00000-0  19948-2 0  9992;2 67099  69.9980 124.6001 0003031 259.1922 100.8919 15.42798087  6875
SL-24 R/B;4.4;08:43:16;10;S;08:47:47;52;WSW;08:52:03;10;NNW;31123;1 31123U 07012G   26027.51959823  .00000170  00000-0  70162-4 0  9997;2 31123  98.0275 246.5912 0310788  94.7478 328.5604 14.13485199968341
STARLINK-35768;4.2;08:43:19;14;WNW;08:45:27;20;WSW;08:48:34;10;SSW;66832;1 66832U 25280M   26027.82811714  .00002573  00000-0  22330-3 0  9991;2 66832  70.0008  77.5453 0002875 274.8090  85.2740 14.98345741  9950
STARLINK-36097;2.3;08:43:31;16;WNW;08:46:12;71;NNE;08:49:40;10;ESE;67091;1 67091U 25298S   26027.43091120  .00129124  00000-0  28946-2 0  9996;2 67091  69.9980 123.8390 0003111 263.2809  96.8019 15.42799161  6901
STARLINK-34978;3.0;08:43:32;10;S;08:47:19;43;W;08:51:09;10;NNW;65435;1 65435U 25194B   26027.50368313  .00006063  00000-0  42393-3 0  9999;2 65435  97.6032 243.8494 0002280  83.2533 276.8954 15.05656129 23457
STARLINK-5548;3.7;08:43:34;10;NNE;08:47:28;54;WNW;08:51:20;10;SW;56334;1 56334U 23058T   26027.49574279  .00011720  00000-0  81492-3 0  9991;2 56334  97.6076  30.6911 0001593  99.1883 260.9524 15.05658219152002
STARLINK-34965;3.0;08:43:39;10;SE;08:47:34;65;ENE;08:51:32;10;NNW;65186;1 65186U 25175N   26027.23761895  .00006420  00000-0  44868-3 0  9999;2 65186  97.6023 261.8109 0002468 100.5540 259.5965 15.05654295 26402
STARLINK-5019;3.7;08:43:52;10;WSW;08:48:06;70;NNW;08:52:21;10;ENE;55407;1 55407U 23014S   26027.63513514 -.00002304  00000-0 -18532-3 0  9999;2 55407  70.0004 168.0573 0002664 252.4226 107.6642 14.98340752165905
STARLINK-34301;4.0;08:44:12;15;WNW;08:47:41;59;N;08:51:53;10;E;64349;1 64349U 25126F   26026.56453468  .00004231  00000-0  36203-3 0  9996;2 64349  70.0004 140.6023 0003321 270.9002  89.1777 14.98344421 34370
Cosmos 2297 Rocket;3.1;08:44:14;13;WNW;08:48:31;32;WSW;08:53:28;10;S;23405;1 23405U 94077B   26027.56981136 -.00000171  00000-0 -62682-4 0  9996;2 23405  70.9825  79.0000 0004781 249.1559 110.9052 14.15558539610414
STARLINK-36191;4.0;08:44:22;10;SSW;08:48:24;45;SE;08:52:27;10;ENE;67023;1 67023U 25293W   26027.50359452  .00009544  00000-0  78948-3 0  9990;2 67023  69.9999 198.4864 0003330 231.7596 128.3265 14.99159744  8719
STARLINK-34919;2.6;08:44:25;10;SSE;08:48:22;72;WSW;08:52:21;10;NNW;65802;1 65802U 25218M   26027.57073095  .00007547  00000-0  52658-3 0  9994;2 65802  97.6032 252.4435 0002207  79.0322 281.1153 15.05655916 18787
Cosmos 1346 Rocket;3.1;08:44:26;10;NNW;08:48:04;58;ENE;08:51:41;10;SE;13121;1 13121U 82027B   26027.56103692  .00009289  00000-0  34170-3 0  9992;2 13121  81.1871  86.3483 0009295  62.2804 297.9373 15.27710430392278
Cosmos 1953;3.0;08:44:37;10;WSW;08:47:53;28;NW;08:51:10;10;N;19210;1 19210U 88050A   26027.50235889  .00012143  00000-0  44747-3 0  9991;2 19210  82.5074 199.6379 0010320 270.0149  89.9907 15.27643551 31492
STARLINK-33977;4.0;08:44:43;15;WNW;08:48:12;59;N;08:52:24;10;E;64344;1 64344U 25126A   26027.49957221 -.00834157  00000-0 -77901-1 0  9998;2 64344  70.0009 138.2513 0002367  63.0890 297.0510 14.96947715 35720
Meteor 2-15;4.5;08:45:06;10;SW;08:51:12;60;WNW;08:57:19;10;NNE;17290;1 17290U 87001A   26027.51041315  .00000102  00000-0  76566-4 0  9999;2 17290  82.4650 209.0159 0012534 203.7575 156.3009 13.85256865974357
SMAP;3.0;08:45:09;10;NNE;08:49:51;81;WNW;08:54:32;10;SSW;40376;1 40376U 15003A   26027.56693296  .00000986  00000-0  19971-3 0  9995;2 40376  98.1300  36.6343 0001415  91.3741 268.7623 14.63418787587052
CENTAUR R/B;3.3;08:45:09;10;WSW;08:51:43;66;SSE;09:00:00;10;E;26906;1 26906U 01040B   26027.65899179  .00000161  00000-0  13873-3 0  9992;2 26906  63.4217 160.5827 0616245 341.4528  16.4891 13.45131595 84501
STARLINK-34703;2.9;08:45:37;10;SSE;08:49:34;72;ENE;08:53:32;10;NNW;65387;1 65387U 25191J   26027.57133934  .00004608  00000-0  32349-3 0  9991;2 65387  97.6036 261.0189 0002746  88.7250 271.4292 15.05633702 24081
Cosmos 1975 Rocket;3.3;08:45:54;10;NNW;08:50:17;73;ENE;08:54:37;10;SSE;19574;1 19574U 88093B   26027.59533544  .00000735  00000-0  81851-4 0  9991;2 19574  82.5292  80.6316 0020969 169.9428 349.8962 14.85610348994930
STARLINK-34434;3.7;08:46:07;10;WSW;08:50:22;86;NNW;08:54:39;10;ENE;64422;1 64422U 25129L   26027.50383058 -.00005218  00000-0 -42954-3 0  9991;2 64422  70.0001 178.4796 0003374 267.0956  92.9817 14.98353961 35117
STARLINK-34461;3.7;08:46:22;10;WSW;08:50:38;86;NNW;08:54:53;10;ENE;64418;1 64418U 25129G   26027.58337963 -.00036790  00000-0 -30894-2 0  9996;2 64418  70.0005 178.2755 0003339 270.3186 157.8279 14.98358300  5822
STARLINK-36230;2.3;08:46:24;15;WNW;08:49:09;72;NNE;08:52:38;10;ESE;67075;1 67075U 25298A   26027.43291656  .00105105  00000-0  23777-2 0  9994;2 67075  69.9981 123.8491 0004289 300.4874  59.5884 15.42624094  6907
H-2A R/B;3.7;08:46:29;10;N;08:48:38;14;NNW;08:50:03;12;NW;38341;1 38341U 12025E   26027.49912911  .00005776  00000-0  52583-3 0  9993;2 38341  98.4652 351.2842 0046321  87.6199 273.0321 14.94794552742063
STARLINK-6034;3.8;08:47:31;10;NNE;08:51:23;51;WNW;08:55:15;10;SW;56324;1 56324U 23058H   26027.49851001  .00000522  00000-0  40412-4 0  9997;2 56324  97.6059  30.6867 0001287  93.4591 266.6783 15.05652043151654
STARLINK-34679;3.1;08:47:32;10;S;08:51:18;41;W;08:55:05;10;NNW;65442;1 65442U 25194J   26027.50645204  .00007755  00000-0  54099-3 0  9999;2 65442  97.6032 243.8459 0002313  84.5453 275.6037 15.05655273 23456
STARLINK-34915;2.9;08:47:35;10;SSE;08:51:32;69;ENE;08:55:29;10;NNW;65187;1 65187U 25175P   26027.57268175  .00009600  00000-0  66847-3 0  9994;2 65187  97.6031 262.1330 0002896  86.5452 273.6106 15.05657329 26452
STARLINK-5482;3.8;08:47:44;10;NNE;08:51:40;50;WNW;08:55:34;10;SW;56358;1 56358U 23058AT  26027.49885904  .00000098  00000-0  12167-4 0  9997;2 56358  97.6029  29.9228 0001928 146.5208 213.6138 15.01262677151952
SPOT 1/Viking Rocket;4.0;08:48:12;10;NNE;08:53:21;66;ESE;08:58:28;10;S;16615;1 16615U 86019C   26027.52537896  .00000492  00000-0  19368-3 0  9990;2 16615  98.2248  47.2018 0012799  82.7762  39.3069 14.33261628 89739
Cosmos 2292 Rocket;4.1;08:48:13;15;NW;08:49:47;21;W;08:52:24;10;SW;23279;1 23279U 94061B   26027.50123676  .00011045  00000-0  55930-3 0  9996;2 23279  82.9574  54.9919 0605778  85.7541 281.2591 14.26923583565524
STARLINK-35373;2.6;08:48:24;10;S;08:52:21;67;WSW;08:56:20;10;NNW;65792;1 65792U 25218B   26027.50705403  .00015663  00000-0  10872-2 0  9999;2 65792  97.6024 252.3731 0002197  80.4616 279.6859 15.05655493 18778
STARLINK-5598;4.0;08:48:29;10;SW;08:52:42;71;SE;08:56:57;10;ENE;55421;1 55421U 23014AG  26027.50601076  .00000591  00000-0  57320-4 0  9995;2 55421  70.0001 188.2782 0002704 249.7521 110.3347 14.98339146165397
STARLINK-35792;2.2;08:49:14;15;WNW;08:52:03;74;NNE;08:55:32;10;ESE;67092;1 67092U 25298T   26027.43488792  .00063597  00000-0  14452-2 0  9990;2 67092  70.0007 123.8528 0002787 288.6419  71.4461 15.42681531  6905
Cosmos 1538 Rocket;4.2;08:49:15;11;NW;08:54:29;77;NE;08:59:52;10;SE;14760;1 14760U 84019B   26027.64290073  .00000416  00000-0  14825-3 0  9992;2 14760  74.0428 106.7808 0028828 273.5569  86.2288 14.37153426195072
COBE Rocket;4.3;08:49:24;10;S;08:54:20;46;W;08:59:19;10;NNW;20323;1 20323U 89089B   26027.57948878  .00000726  00000-0  18875-3 0  9994;2 20323  97.0732 241.5484 0067615 252.3226 107.0582 14.50624682889775
STARLINK-34940;2.8;08:49:33;10;SSE;08:53:29;76;ENE;08:57:28;10;NNW;65397;1 65397U 25191U   26027.64055444  .00007703  00000-0  53736-3 0  9991;2 65397  97.6038 261.0817 0002720  87.8786 272.2752 15.05656655 24091
STARLINK-5607;3.7;08:50:02;10;WSW;08:54:16;68;NNW;08:58:30;10;ENE;55404;1 55404U 23014P   26027.50579509  .00000081  00000-0  14538-4 0  9999;2 55404  70.0013 168.4085 0002858 269.4422  90.6409 14.98335222165880
STARLINK-35688;3.8;08:50:02;10;SSW;08:54:05;48;SE;08:58:09;10;ENE;67019;1 67019U 25293S   26027.50747125  .00006309  00000-0  52478-3 0  9999;2 67019  70.0004 198.5050 0002043 261.9066  98.1862 14.99156270  8717
STARLINK-34476;3.9;08:50:14;14;WNW;08:53:52;60;N;08:58:04;10;E;64364;1 64364U 25126W   26027.00002315 -.00029798  00000-0 -24993-2 0  9993;2 64364  70.0006 139.5270 0003139 269.6067 256.3061 14.98344052  5780
STARLINK-34291;3.9;08:50:29;14;WNW;08:54:07;60;N;08:58:20;10;E;64359;1 64359U 25126R   26027.63714938 -.00586303  00000-0 -53429-1 0  9992;2 64359  70.0012 137.9190 0002602   0.5486 359.5675 14.97405581 34531
STARLINK-5073;1.9;08:51:00;13;WSW;08:52:52;65;NNW;08:55:03;10;ENE;55427;1 55427U 23014AN  26027.87318836  .00991102  65270-3  73848-3 0  9992;2 55427  69.9900 173.7093 0006055 279.9978  80.0557 16.15349982165785
STARLINK-35842;2.2;08:51:01;14;WNW;08:53:53;74;NNE;08:57:21;10;ESE;67087;1 67087U 25298N   26027.43614749  .00053739  00000-0  12218-2 0  9992;2 67087  69.9982 124.2711 0002912 255.4825 104.6034 15.42716998  6899
Cosmos 1484 Rocket;2.7;08:51:07;10;NNE;08:54:24;44;WNW;08:57:42;10;SW;14208;1 14208U 83075B   26027.56483132  .00016556  00000-0  45089-3 0  9999;2 14208  97.6127  30.6293 0022953  22.0271 338.1954 15.37306255323836
STARLINK-36176;3.8;08:51:18;10;SSW;08:55:24;50;SE;08:59:31;10;ENE;67026;1 67026U 25293Z   26027.58337963 -.00033660  00000-0 -28246-2 0  9997;2 67026  70.0003 197.9181 0003079 264.4455 140.0784 14.98358740  5961
STARLINK-5954;3.8;08:51:29;10;NNE;08:55:20;49;WNW;08:59:10;10;SW;56318;1 56318U 23058B   26027.50128139 -.00000503  00000-0 -30653-4 0  9998;2 56318  97.6061  30.6838 0001889  83.7214 276.4228 15.05654471151650
STARLINK-34945;2.8;08:51:31;10;SSE;08:55:28;73;ENE;08:59:26;10;NNW;65185;1 65185U 25175M   26027.24315744  .00005178  00000-0  36278-3 0  9992;2 65185  97.6024 261.8023 0002324  85.2467 274.9025 15.05652262 26405
STARLINK-35080;3.2;08:51:32;10;SSW;08:55:16;39;W;08:59:01;10;NNW;65437;1 65437U 25194D   26027.50921999  .00005480  00000-0  38362-3 0  9999;2 65437  97.6035 243.8425 0002193  84.0414 276.1063 15.05655339 23452
STARLINK-35660;3.8;08:51:48;10;SSW;08:55:53;49;SE;08:59:59;10;ENE;67003;1 67003U 25293A   26027.50869983  .00007724  00000-0  64084-3 0  9997;2 67003  70.0004 198.5160 0003206 266.2853  93.7940 14.99144070  8719
STARLINK-34225;3.7;08:52:18;10;WSW;08:56:34;83;NNW;09:00:49;10;ENE;64414;1 64414U 25129C   26027.50802649  .00013990  00000-0  11776-2 0  9995;2 64414  70.0006 178.4866 0002231 272.7532  87.3372 14.98343087 35117
STARLINK-36236;2.2;08:52:21;14;WNW;08:55:15;76;NNE;08:58:44;10;ESE;67078;1 67078U 25298D   26027.37220679  .00120535  00000-0  27163-2 0  9994;2 67078  69.9981 124.0374 0004075 287.9797  72.0941 15.42674287  6890
STARLINK-34580;2.7;08:52:21;10;S;08:56:18;63;WSW;09:00:15;10;NNW;65808;1 65808U 25218T   26027.50980957  .00010265  00000-0  71438-3 0  9995;2 65808  97.6024 252.3713 0002361  78.2757 281.8734 15.05660689 18770
STARLINK-34468;3.7;08:52:31;10;WSW;08:56:47;83;NNW;09:01:03;10;ENE;64424;1 64424U 25129N   26027.50817714  .00009276  00000-0  78389-3 0  9991;2 64424  70.0003 178.4907 0002716 275.6484  84.4366 14.98345975 35116
Cosmos 1025 Rocket;3.3;08:52:49;10;NNW;08:56:59;47;W;09:01:09;10;S;10974;1 10974U 78067B   26027.56954651  .00000848  00000-0  85290-4 0  9995;2 10974  82.4787  66.1805 0016172 351.9989   8.0969 14.89952066554282
STARLINK-5887;3.9;08:53:01;10;NNE;08:56:55;47;WNW;09:00:47;10;SW;56349;1 56349U 23058AJ  26027.50255861  .00000931  00000-0  77018-4 0  9994;2 56349  97.6044  29.9138 0001957 147.7772 212.3572 15.01263962151956
STARLINK-35073;2.7;08:53:28;10;SSE;08:57:26;80;ENE;09:01:26;10;NNW;65385;1 65385U 25191G   26027.51040612  .00008869  00000-0  61794-3 0  9992;2 65385  97.6033 260.9465 0002622  64.5989 295.5509 15.05659582 24076
STARLINK-5030;4.0;08:54:37;10;SW;08:58:51;75;SE;09:03:07;10;ENE;55418;1 55418U 23014AD  26027.51019221 -.00000010  00000-0  69892-5 0  9992;2 55418  70.0001 188.2921 0003255 270.3538  89.7248 14.98332249165394
STARLINK-36200;2.2;08:55:12;14;WNW;08:58:10;77;NNE;09:01:38;10;ESE;67101;1 67101U 25298AC  26027.43902663  .00064837  00000-0  14711-2 0  9995;2 67101  69.9992 123.8692 0002806 236.9499 123.1414 15.42721685  6902
STARLINK-35982;4.4;08:55:18;12;WNW;08:57:34;18;WSW;09:00:24;10;SSW;66828;1 66828U 25280H   26027.50264316 -.00014106  00000-0 -11768-2 0  9990;2 66828  70.0015  78.4171 0002821 268.1805  91.9031 14.98329880  9909
Cosmos 1850 Rocket;4.3;08:55:25;10;SSW;09:00:40;77;SE;09:06:00;10;NE;18096;1 18096U 87049B   26027.51453508  .00000373  00000-0  13188-3 0  9997;2 18096  74.0396 204.0857 0022117 320.3752  39.5784 14.37929743 23556
STARLINK-5538;3.9;08:55:26;10;NNE;08:59:15;46;WNW;09:03:04;10;SW;56357;1 56357U 23058AS  26027.43759063 -.00000770  00000-0 -49125-4 0  9999;2 56357  97.6057  30.6184 0001688  82.0188 278.1230 15.05652593151993
STARLINK-34947;2.8;08:55:27;10;SSE;08:59:25;77;ENE;09:03:24;10;NNW;65184;1 65184U 25175L   26027.31238581  .00012304  00000-0  85564-3 0  9993;2 65184  97.6029 261.8644 0003082 100.0166 260.1409 15.05639240 26417
STARLINK-34991;3.2;08:55:33;10;SSW;08:59:15;36;W;09:02:57;10;NNW;65446;1 65446U 25194N   26027.57844825  .00009450  00000-0  65810-3 0  9997;2 65446  97.6033 243.9039 0002699  83.8247 276.3288 15.05658188 23461
Cosmos 1741 Rocket;4.3;08:55:59;10;SSW;09:01:13;75;SE;09:06:28;10;NE;16682;1 16682U 86030B   26027.45317590  .00000378  00000-0  13546-3 0  9991;2 16682  74.0230 204.9382 0013677 143.9495 256.7631 14.37280285 82536
STARLINK-5630;3.8;08:56:12;10;W;09:00:26;66;NNW;09:04:41;10;ENE;55406;1 55406U 23014R   26027.50997111  .00001845  00000-0  16233-3 0  9996;2 55406  70.0012 168.4255 0003123 269.6683  90.4118 14.98343678165886
STARLINK-34389;3.9;08:56:15;13;WNW;09:00:03;61;NNE;09:04:16;10;E;64351;1 64351U 25126H   26027.50752879 -.00064822  00000-0 -54599-2 0  9993;2 64351  70.0006 138.2702 0004003 277.1040  82.9664 14.98434820 34516
STARLINK-34473;3.9;08:56:15;13;WNW;09:00:03;61;NNE;09:04:15;10;E;64354;1 64354U 25126L   26027.57428481  .00007339  00000-0  62206-3 0  9995;2 64354  70.0015 138.1080 0003408 268.6186  91.4583 14.98337574 34525
STARLINK-35047;2.7;08:56:20;10;S;09:00:15;60;WSW;09:04:12;10;NNW;65806;1 65806U 25218R   26027.57903836  .00007762  00000-0  54144-3 0  9994;2 65806  97.6020 252.4339 0002371  86.7784 273.3714 15.05655049 18783
STARLINK-35896;4.4;08:56:21;12;WNW;08:58:38;17;WSW;09:01:24;10;SSW;66824;1 66824U 25280D   26027.57007078  .00010790  00000-0  89228-3 0  9993;2 66824  70.0021  78.2563 0002356 265.5018  94.5872 14.99120397  9911
