SatName;Magnitude;StartTime;StartAlt;StartAz;HiTime;HiAlt;HiAz;EndTime;EndAlt;EndAz;NORAD;TLE1;TLE2
STARLINK-35049;2.9;07:35:36;10;SSE;07:39:32;70;ENE;07:43:30;10;NNW;65444;1 65444U 25194L   26027.52583230  .00008939  00000-0  62274-3 0  9992;2 65444  97.6040 243.8192 0002814  86.4627 273.6921 15.05659704 23454
STARLINK-35882;2.6;07:35:48;36;NW;07:36:52;53;N;07:40:17;10;E;67088;1 67088U 25298P   26027.54079319  .00017647  00000-0  40518-3 0  9996;2 67088  69.9994 123.4191 0002987 256.3850 103.6999 15.42730832  6922
STARLINK-5955;4.3;07:35:52;10;NNE;07:39:48;57;ESE;07:43:43;10;S;56342;1 56342U 23058AB  26027.71727056 -.00000403  00000-0 -23747-4 0  9996;2 56342  97.6039  30.8605 0002106  87.1537 272.9930 15.05644988152031
STARLINK-5888;4.2;07:36:24;10;NNE;07:40:26;61;ESE;07:44:27;10;S;56348;1 56348U 23058AH  26027.51576483  .00000235  00000-0  22795-4 0  9999;2 56348  97.6036  29.8983 0001124 116.8373 243.2966 15.01259961151957
Cosmos 1821 Rocket;4.0;07:36:24;10;SSW;07:42:42;85;ESE;07:48:57;10;NNE;17526;1 17526U 87017B   26027.51913150 -.00000008  00000-0 -23555-4 0  9990;2 17526  82.8991 208.2082 0040652 157.9187 202.3733 13.77211696938954
SKYMED 3;4.5;07:36:28;10;SSE;07:40:22;74;ENE;07:44:19;10;NNW;33412;1 33412U 08054A   26027.85882022  .00006229  00000-0  43207-3 0  9990;2 33412  97.8462 244.0369 0016839  26.5761 333.6324 15.05859312935812
Meteor 2-21 Rocket;4.4;07:36:41;10;NNW;07:42:49;63;W;07:48:56;10;S;22784;1 22784U 93055C   26027.53660507  .00000048  00000-0  30337-4 0  9996;2 22784  82.5476  51.4371 0020690 256.3492 215.0084 13.83543731636278
STARLINK-34942;4.4;07:36:48;10;ESE;07:40:15;29;NE;07:43:41;10;NNW;65181;1 65181U 25175H   26027.59205950  .00009140  00000-0  63668-3 0  9999;2 65181  97.6032 262.1068 0002771  87.9074 272.2470 15.05656379 26422
STARLINK-35273;3.7;07:37:01;10;SE;07:40:48;45;ENE;07:44:37;10;NNW;65805;1 65805U 25218Q   26027.85871478  .00007388  00000-0  51562-3 0  9995;2 65805  97.6018 252.6762 0002763  81.1277 279.0262 15.05655889 18820
Cosmos 2074 Rocket;4.3;07:37:30;18;WSW;07:41:48;43;NW;07:47:46;10;NNE;20578;1 20578U 90036B   26027.84053183  .00000046  00000-0  30915-4 0  9991;2 20578  82.9443 183.5596 0013115 172.7359 348.3557 13.76632735796567
STARLINK-35012;4.3;07:38:40;10;ESE;07:42:10;30;NE;07:45:41;10;NNW;65384;1 65384U 25191F   26027.59347396  .00008155  00000-0  56859-3 0  9992;2 65384  97.6031 260.9902 0002220  84.0567 276.0912 15.05657195 24083
Meteor 2-16 Rocket;4.4;07:38:42;10;NNW;07:44:45;67;W;07:50:46;10;S;18313;1 18313U 87068B   26027.80527257  .00000052  00000-0  33248-4 0  9999;2 18313  82.5549  53.2911 0011327 105.8056 254.4354 13.84300780942355
STARLINK-5552;4.1;07:38:42;10;NNE;07:42:44;63;ESE;07:46:45;10;S;56339;1 56339U 23058Y   26027.71733223  .00000773  00000-0  64701-4 0  9998;2 56339  97.6039  30.0915 0001616  92.1524 267.9886 15.01264671151980
STARLINK-35966;3.4;07:39:17;31;W;07:40:19;36;SW;07:44:11;10;SSE;66821;1 66821U 25280A   26026.44702180  .00054745  00000-0  45504-2 0  9997;2 66821  70.0027  81.1589 0003343 281.5355  78.5429 14.98412012  9742
Cosmos 44 Rocket;4.1;07:39:18;27;W;07:41:22;37;SW;07:46:07;10;SSE;877;1   877U 64053B   26027.63080114  .00000585  00000-0  13763-3 0  9991;2   877  65.0768  91.6097 0077525 305.2961  54.0905 14.61323394260793
STARLINK-35729;3.4;07:39:37;31;W;07:40:39;36;SW;07:44:33;10;SSE;66837;1 66837U 25280S   26026.58054322 -.00012778  00000-0 -10642-2 0  9994;2 66837  70.0067  80.8219 0003723 310.5725  49.5110 14.98359810  9768
STARLINK-5984;4.2;07:39:49;10;NNE;07:43:46;61;ESE;07:47:41;10;S;56329;1 56329U 23058N   26027.72003892 -.00000322  00000-0 -18130-4 0  9997;2 56329  97.6037  30.8568 0002498  91.2770 268.8743 15.05644286152038
STARLINK-5074;3.7;07:40:06;22;SW;07:42:47;86;SSE;07:47:03;10;ENE;55438;1 55438U 23014AZ  26027.78950572 -.00000264  00000-0 -14382-4 0  9991;2 55438  69.9999 167.4055 0001985 285.4117  74.6823 14.98334966165934
STARLINK-34425;4.0;07:40:23;31;WNW;07:42:13;57;N;07:46:25;10;ENE;64350;1 64350U 25126G   26027.72032012  .00019453  00000-0  16321-2 0  9995;2 64350  70.0012 137.8117 0003238 272.8013  87.2775 14.98364944 34541
STARLINK-34929;4.4;07:40:42;10;ESE;07:44:10;30;NE;07:47:39;10;NNW;65178;1 65178U 25175E   26027.59482748  .00008944  00000-0  62311-3 0  9992;2 65178  97.6033 262.1027 0002576  93.1973 266.9549 15.05657674 26453
STARLINK-35266;3.6;07:40:55;10;SE;07:44:44;47;ENE;07:48:33;10;NNW;65804;1 65804U 25218P   26027.59565014  .00011273  00000-0  78395-3 0  9992;2 65804  97.6009 252.4098 0002918  81.7095 278.4463 15.05661607 18781
STARLINK-34480;4.1;07:41:06;11;SW;07:45:10;63;SE;07:49:22;10;ENE;64427;1 64427U 25129R   26027.52467262  .00002542  00000-0  22064-3 0  9993;2 64427  70.0009 178.1446 0002569 277.5400  82.5467 14.98342949 35125
SJ 16-02;1.2;07:41:14;12;SW;07:45:15;87;NW;07:49:35;10;NE;41634;1 41634U 16043A   26027.85692096  .00002149  00000-0  20908-3 0  9992;2 41634  75.0023 184.5205 0007108   8.3247 351.8058 14.93057222520194
STARLINK-34452;4.1;07:41:20;11;SW;07:45:25;63;SE;07:49:37;10;ENE;64425;1 64425U 25129P   26027.52484612  .00008632  00000-0  73004-3 0  9995;2 64425  70.0006 178.1476 0002690 270.7584  89.3266 14.98346572 35124
Cosmos 836 Rocket;4.5;07:41:55;19;NW;07:45:44;77;SW;07:51:01;10;SSE;8924;1  8924U 76061B   26027.58268278  .00000429  00000-0  14853-3 0  9995;2  8924  74.0562  81.8852 0015448 278.7972 243.4551 14.38561562595605
Resurs 1-4 Rocket;3.3;07:42:01;10;NNE;07:46:12;25;NNW;07:47:51;21;NW;25400;1 25400U 98043G   26027.82619745  .00000142  00000-0  78504-4 0  9999;2 25400  98.8188 340.9176 0010638 129.0152 231.1976 14.26039264433166
Cosmos 2263 Rocket;2.2;07:42:18;22;NW;07:46:10;87;SSW;07:51:53;10;SE;22803;1 22803U 93059B   26027.61028075 -.00000134  00000-0 -42458-4 0  9994;2 22803  70.9902  97.7593 0019583 272.4649  87.4233 14.17223388673714
STARLINK-34993;4.3;07:42:33;10;ESE;07:46:05;32;NE;07:49:38;10;NNW;65389;1 65389U 25191L   26027.59624172  .00008472  00000-0  59052-3 0  9997;2 65389  97.6026 260.9845 0002457  78.1439 282.0063 15.05658674 24089
Cosmos 2227 Rocket;2.2;07:43:08;22;WNW;07:46:53;73;SW;07:52:33;10;SE;22285;1 22285U 92093B   26027.60939817 -.00000055  00000-0 -37178-5 0  9995;2 22285  71.0218  90.5081 0004662 337.6636  22.4284 14.15443674707347
STARLINK-35881;3.4;07:43:12;30;W;07:44:17;34;SW;07:48:07;10;SSE;66830;1 66830U 25280K   26027.51814419  .00008548  00000-0  70813-3 0  9997;2 66830  70.0009  78.4746 0002557 273.9065  86.1803 14.99152177  9908
Timation 2 Rocket;3.9;07:43:26;20;WSW;07:47:56;78;NNW;07:54:02;10;ENE;4159;1  4159U 69082AB  26027.73605324  .00000116  00000-0  17202-3 0  9994;2  4159  69.9623 157.1615 0112956 135.1186 225.9110 13.72886191819308
STARLINK-35030;2.7;07:43:28;10;SSE;07:47:26;79;ENE;07:51:25;10;NNW;65448;1 65448U 25194Q   26027.53137077  .00008470  00000-0  59041-3 0  9999;2 65448  97.6031 243.8120 0002731  77.7084 282.4449 15.05656246 23458
STARLINK-5829;4.1;07:43:45;10;NNE;07:47:43;65;ESE;07:51:40;10;S;56347;1 56347U 23058AG  26027.72280919  .00000889  00000-0  65797-4 0  9991;2 56347  97.6050  30.8530 0001897  74.5253 285.6183 15.05646445152038
Cosmos 1703 Rocket;4.4;07:43:46;27;W;07:43:46;27;W;07:46:57;10;SSW;16263;1 16263U 85108B   26027.53032499  .00000864  00000-0  97029-4 0  9991;2 16263  82.5005  39.8414 0020547  58.9494  59.1750 14.85462476149813
STARLINK-5543;4.0;07:43:59;10;NNE;07:48:02;69;ESE;07:52:03;10;S;56341;1 56341U 23058AA  26027.72103919 -.00001037  00000-0 -76156-4 0  9998;2 56341  97.6033  30.0888 0002210  87.0777 273.0700 15.01266437151974
SMAP;4.1;07:44:13;10;NNE;07:48:47;48;E;07:53:18;10;S;40376;1 40376U 15003A   26027.77205461  .00000977  00000-0  19802-3 0  9994;2 40376  98.1299  36.8365 0001412  91.6427 268.4937 14.63419182587084
STARLINK-34967;4.3;07:44:39;10;ESE;07:48:10;31;NE;07:51:41;10;NNW;65177;1 65177U 25175D   26027.59761794 -.00012326  00000-0 -85270-3 0  9992;2 65177  97.6024 262.0985 0002161  70.8493 289.2968 15.05596117 26450
STARLINK-36159;2.6;07:44:44;32;NW;07:46:03;55;NNE;07:49:29;10;E;67079;1 67079U 25298E   26027.67675693  .00047388  00000-0  10751-2 0  9997;2 67079  69.9984 123.5037 0006434 284.3763  75.6704 15.42802565  6932
STARLINK-35378;3.5;07:44:51;10;SE;07:48:41;50;ENE;07:52:31;10;NNW;65794;1 65794U 25218D   26027.59841899  .00008482  00000-0  59145-3 0  9998;2 65794  97.6028 252.4074 0002590  85.0327 275.1196 15.05644042 18786
Cosmos 1758;4.1;07:45:25;27;NW;07:45:25;27;NW;07:48:21;10;N;16791;1 16791U 86046A   26027.47468266  .00010330  00000-0  41062-3 0  9991;2 16791  82.4595 185.0773 0015263 116.1690 244.1120 15.25056771159784
STARLINK-5274;3.7;07:46:07;21;WSW;07:48:57;90;SSW;07:53:13;10;ENE;55395;1 55395U 23014E   26027.79367935 -.00000376  00000-0 -23742-4 0  9993;2 55395  69.9997 167.3947 0002893 266.3051  93.7777 14.98333453165937
CZ-2C R/B;2.7;07:46:16;10;NNE;07:50:30;39;NW;07:52:55;22;WSW;36089;1 36089U 09061B   26027.83848443  .00000709  00000-0  17904-3 0  9991;2 36089  98.4407   4.6420 0079141 110.3452 250.6269 14.52274216857716
STARLINK-34437;4.0;07:46:25;29;WNW;07:48:25;57;N;07:52:36;10;ENE;64346;1 64346U 25126C   26027.59098039  .00006945  00000-0  58901-3 0  9999;2 64346  70.0017 138.1657 0002915 274.4301  85.6524 14.98345033 34523
STARLINK-34931;4.2;07:46:25;10;ESE;07:49:59;33;NE;07:53:35;10;NNW;65398;1 65398U 25191V   26027.59899542 -.00003915  00000-0 -26714-3 0  9990;2 65398  97.6001 260.9836 0002139  95.6909 264.4562 15.05666883 24084
Cosmos 1943 Rocket;2.2;07:46:40;23;W;07:50:08;66;NNW;07:55:41;10;ENE;19120;1 19120U 88039B   26027.75957127  .00000072  00000-0  56708-4 0  9990;2 19120  71.0150 155.0946 0020329  37.9924 322.2630 14.19609119952576
STARLINK-5561;3.9;07:46:58;10;NNE;07:51:02;72;ESE;07:55:03;10;SSW;56337;1 56337U 23058W   26027.52317707  .00000257  00000-0  24538-4 0  9991;2 56337  97.6033  29.8910 0002897  81.3224 278.8329 15.01261778151957
STARLINK-34524;4.0;07:47:07;10;SW;07:51:18;66;SE;07:55:31;10;ENE;64431;1 64431U 25129V   26027.52884302  .00012188  00000-0  10275-2 0  9993;2 64431  69.9961 178.1533 0002657 256.2062 103.8801 14.98326621 35068
MOS 1 Rocket;4.1;07:47:21;10;NNE;07:51:39;49;E;07:55:49;10;S;17528;1 17528U 87018B   26027.49496788  .00000876  00000-0  18762-3 0  9997;2 17528  97.4021  37.7457 0145314 142.6785 218.4618 14.54409918 35735
STARLINK-5549;4.0;07:47:43;10;NNE;07:51:43;69;ESE;07:55:40;10;S;56360;1 56360U 23058AV  26027.52621265 -.00000473  00000-0 -28549-4 0  9992;2 56360  97.6040  30.6551 0001605 110.5738 249.5661 15.05641376152004
STARLINK-34707;4.2;07:48:27;10;ESE;07:52:00;32;NE;07:55:35;10;NNW;65176;1 65176U 25175C   26027.60036439  .00004234  00000-0  29743-3 0  9994;2 65176  97.6031 262.0959 0002208  89.6024 270.5456 15.05652048 26459
ADEOS Rocket;4.0;07:48:34;10;NNE;07:54:17;31;NNW;07:57:24;20;WNW;24279;1 24279U 96046C   26027.80364110  .00000028  00000-0  79299-4 0  9999;2 24279  98.7427 343.1163 0299202 181.9879 208.7332 13.47464664447668
Helios 1A Rocket;3.7;07:48:41;10;SSW;07:50:36;23;SW;07:50:36;23;SW;23608;1 23608U 95033D   26027.75071061  .00046227  00000-0  10150-2 0  9993;2 23608  98.2894 226.1935 0007202 176.5039 183.6258 15.43876116660468
STARLINK-35286;3.4;07:48:45;10;SE;07:52:36;52;ENE;07:56:29;10;NNW;65803;1 65803U 25218N   26027.60118773  .00008746  00000-0  60948-3 0  9995;2 65803  97.6026 252.4022 0002840  79.0831 281.0715 15.05656159 18784
STARLINK-5554;3.9;07:49:15;10;NNE;07:53:20;74;ESE;07:57:22;10;SSW;56338;1 56338U 23058X   26027.52478360 -.00000126  00000-0 -52747-5 0  9996;2 56338  97.6040  29.8924 0001988  80.5774 279.5675 15.01261309151954
STARLINK-34985;4.1;07:50:19;10;ESE;07:53:56;35;NE;07:57:34;10;NNW;65379;1 65379U 25191A   26027.60177868  .00007442  00000-0  51929-3 0  9994;2 65379  97.6025 260.9789 0002185  80.7789 279.3685 15.05658240 24087
PAYLOAD A;4.3;07:51:08;10;NNE;07:55:43;43;NW;07:59:54;13;WSW;27840;1 27840U 03031A   26027.83728740  .00000290  00000-0  10175-3 0  9992;2 27840  98.6143   6.7166 0097744  40.9010 319.9458 14.39781399185800
STARLINK-35084;2.6;07:51:20;10;SSE;07:55:18;87;ENE;07:59:19;10;NNW;65452;1 65452U 25194U   26027.53690389  .00009227  00000-0  64256-3 0  9999;2 65452  97.6031 243.8059 0002084  67.7498 292.3950 15.05665018 23457
SL-08 RB Rocket;4.4;07:51:24;10;NNE;07:55:28;34;NW;07:57:37;22;W;26387;1 26387U 00033D   26027.85017373  .00002254  00000-0  35162-3 0  9996;2 26387  97.8228   4.5193 0024228 354.2901   5.8028 14.73661962627720
STARLINK-6038;3.9;07:51:39;10;NNE;07:55:37;73;ESE;07:59:35;10;SSW;56317;1 56317U 23058A   26027.72834179  .00000040  00000-0  70204-5 0  9990;2 56317  97.6049  30.8445 0002274 105.0296 255.1183 15.05649539151684
STARLINK-35898;3.6;07:51:41;26;W;07:52:52;31;SW;07:56:36;10;S;66826;1 66826U 25280F   26027.52350482  .00000603  00000-0  58316-4 0  9997;2 66826  70.0008  78.0892 0003120 266.1495  93.9307 14.98326535  9914
STARLINK-35769;3.6;07:51:55;26;W;07:53:08;31;SW;07:56:51;10;S;66842;1 66842U 25280X   26027.83335647 -.00025949  00000-0 -21744-2 0  9990;2 66842  70.0001  77.3056 0003428 269.4256 320.5950 14.98339730  5584
STARLINK-5283;3.7;07:52:07;19;WSW;07:55:06;87;NNW;07:59:22;10;ENE;55396;1 55396U 23014F   26027.66433696  .00000193  00000-0  23945-4 0  9998;2 55396  70.0004 167.7581 0002701 270.5692  89.5157 14.98330685165911
STARLINK-34949;4.1;07:52:19;10;ESE;07:55:55;34;NE;07:59:30;10;NNW;65175;1 65175U 25175B   26027.60314526  .00018505  00000-0  12821-2 0  9993;2 65175  97.6037 262.0907 0002907  86.8341 273.3218 15.05685141 26462
STARLINK-34457;4.0;07:52:21;27;WNW;07:54:30;57;N;07:58:41;10;E;64368;1 64368U 25126AA  26027.52839376  .00047876  00000-0  39857-2 0  9999;2 64368  70.0061 138.3449 0001806 282.8280  77.2677 14.98400690 34510
STARLINK-34407;4.0;07:52:25;27;WNW;07:54:34;57;N;07:58:46;10;E;64347;1 64347U 25126D   26027.72866945 -.00021451  00000-0 -17931-2 0  9992;2 64347  70.0002 137.8383 0003317 287.4581  72.6215 14.98380370 34549
STARLINK-35300;3.3;07:52:39;10;SE;07:56:31;55;ENE;08:00:25;10;NNW;65800;1 65800U 25218K   26027.53749802  .00012474  00000-0  86684-3 0  9995;2 65800  97.6031 252.3348 0002955  80.9300 279.2261 15.05662174 18774
STARLINK-36227;2.5;07:52:55;29;NW;07:54:26;57;NNE;07:57:52;10;E;67095;1 67095U 25298W   26027.55267831  .00061738  00000-0  14038-2 0  9990;2 67095  69.9986 123.4572 0003495 278.8801  81.1985 15.42670815  6923
STARLINK-34495;4.0;07:53:13;10;SW;07:57:25;70;SE;08:01:39;10;ENE;64428;1 64428U 25129S   26027.53301992  .00006707  00000-0  56916-3 0  9992;2 64428  70.0005 178.1790 0002568 259.3814 100.7055 14.98346190 35128
STARLINK-34478;4.0;07:53:27;10;SW;07:57:39;70;SE;08:01:54;10;ENE;64435;1 64435U 25129Z   26027.53318316  .00009851  00000-0  83178-3 0  9991;2 64435  69.9988 178.1711 0002617 245.9737 114.1148 14.98350365 35060
Cosmos 2251 Rocket;3.5;07:53:53;10;SW;07:59:13;85;NW;08:04:32;10;NE;22676;1 22676U 93036B   26027.49572614  .00000397  00000-0  14742-3 0  9999;2 22676  74.0408 184.4458 0017989 164.7035 195.4665 14.35240601706119
STARLINK-34811;4.0;07:54:12;10;ESE;07:57:51;36;NE;08:01:31;10;NNW;65396;1 65396U 25191T   26027.60454433  .00010939  00000-0  76080-3 0  9999;2 65396  97.6012 260.9776 0002541  92.9949 267.1568 15.05665228 24086
STARLINK-5991;3.8;07:54:33;10;NNE;07:58:36;80;ESE;08:02:39;10;SSW;56331;1 56331U 23058Q   26027.72844509 -.00000226  00000-0 -13027-4 0  9991;2 56331  97.6042  30.0877 0002723  51.6176 308.5293 15.01261392151987
STARLINK-34678;2.6;07:55:18;10;SSE;07:59:16;88;WSW;08:03:16;10;NNW;65443;1 65443U 25194K   26027.53967638  .00012259  00000-0  85224-3 0  9990;2 65443  97.6030 243.8005 0002494  93.7952 266.3560 15.05651691 23456
Cosmos 773 Rocket;4.0;07:55:29;17;NW;07:59:34;74;SW;08:04:51;10;SSE;8344;1  8344U 75094B   26027.56207252  .00000425  00000-0  14137-3 0  9990;2  8344  74.0551  84.4605 0022989 276.9893  82.8647 14.40570040638113
STARLINK-5972;3.8;07:55:30;10;NNE;07:59:30;77;ESE;08:03:28;10;SSW;56362;1 56362U 23058AX  26027.73109128 -.00023664  00000-0 -16363-2 0  9992;2 56362  97.6060  30.8448 0002411  87.1857 272.9646 15.05761078152030
CENTAUR R/B;3.3;07:56:00;10;WSW;08:02:24;61;SSE;08:10:28;10;E;26906;1 26906U 01040B   26027.73333398  .00000161  00000-0  13895-3 0  9991;2 26906  63.4217 160.3906 0616254 341.4531  16.4888 13.45131634 84512
Cosmos 2221 Rocket;3.7;07:56:09;10;NNW;08:00:41;79;ENE;08:05:13;10;SSE;22237;1 22237U 92080B   26027.51749665  .00000609  00000-0  76860-4 0  9991;2 22237  82.5089  68.6841 0018778 354.3072   5.7924 14.80275123788348
STARLINK-34956;4.1;07:56:14;10;ESE;07:59:51;35;NE;08:03:30;10;NNW;65174;1 65174U 25175A   26027.60590144  .00005017  00000-0  35164-3 0  9994;2 65174  97.6022 262.0896 0001833  87.8432 272.3005 15.05650869 26429
STARLINK-35330;3.2;07:56:37;10;SE;08:00:31;58;ENE;08:04:27;10;NNW;65791;1 65791U 25218A   26027.54029032  .00018309  00000-0  12702-2 0  9993;2 65791  97.6050 252.3304 0002170  94.5609 265.5865 15.05638570 18779
STARLINK-35840;3.7;07:56:54;25;W;07:58:09;29;WSW;08:01:48;10;S;66834;1 66834U 25280P   26027.52760813  .00004061  00000-0  34073-3 0  9994;2 66834  70.0025  78.1024 0002249 287.2260  72.8653 14.99144138  9913
STARLINK-36068;3.7;07:57:23;24;W;07:58:38;29;WSW;08:02:17;10;S;66845;1 66845U 25280AA  26027.79477006  .00223740  00000-0  17936-1 0  9998;2 66845  70.0045  77.4316 0006191   8.0914 352.0344 14.98819229  9951
STARLINK-5997;3.7;07:57:31;10;NNE;08:01:36;83;ESE;08:05:39;10;SSW;56327;1 56327U 23058L   26027.53058298  .00000001  00000-0  46266-5 0  9998;2 56327  97.6042  29.8902 0002220  53.8702 306.2727 15.01261458151955
CZ-2D R/B;3.4;07:57:35;10;NNE;08:01:54;25;NNW;08:04:12;19;WNW;37932;1 37932U 11068C   26027.76891253  .00000304  00000-0  15450-3 0  9993;2 37932  98.8720 342.0666 0035791 304.6296  71.7037 14.22973143736515
STARLINK-35788;3.7;07:57:42;24;W;07:58:57;29;WSW;08:02:37;10;S;66831;1 66831U 25280L   26027.66670139 -.00058212  00000-0 -48819-2 0  9998;2 66831  69.9999  77.7537 0003787 230.3464 158.9407 14.98560629  5885
STARLINK-35083;3.9;07:58:06;10;ESE;08:01:47;38;NE;08:05:29;10;NNW;65390;1 65390U 25191M   26027.54085978  .00011810  00000-0  82109-3 0  9998;2 65390  97.6017 260.9084 0002756  92.0595 268.0947 15.05659835 24070
STARLINK-4786;3.6;07:58:08;18;WSW;08:01:15;83;NNW;08:05:31;10;ENE;55393;1 55393U 23014C   26027.53498759  .00000055  00000-0  12419-4 0  9993;2 55393  69.9990 168.1174 0002910 269.2845  90.7980 14.98331727165892
ARGOS;3.8;07:58:18;10;NNE;08:03:06;34;NW;08:06:21;18;W;25634;1 25634U 99008A   26027.62317185  .00000165  00000-0  97330-4 0  9994;2 25634  98.4942 359.1416 0011299  87.7910 272.4561 14.19957371394359
STARLINK-34444;4.0;07:58:25;25;WNW;08:00:44;57;N;08:04:56;10;E;64369;1 64369U 25126AB  26027.53257758 -.00062936  00000-0 -52979-2 0  9995;2 64369  69.9993 138.3585 0004666 292.9124  67.1542 14.98442384 34514
STARLINK-34385;4.0;07:58:26;25;WNW;08:00:45;57;N;08:04:56;10;E;64352;1 64352U 25126J   26027.73284954  .00011819  00000-0  99628-3 0  9992;2 64352  70.0019 137.8583 0002816 273.9989  86.0848 14.98345755 34549
STARLINK-36060;2.5;07:58:39;27;NW;08:00:18;58;NNE;08:03:44;10;E;67090;1 67090U 25298R   26027.68632903  .00058809  00000-0  13378-2 0  9996;2 67090  70.0007 123.1253 0002257 262.3016  97.7910 15.42677066  6947
Cosmos 1733 Rocket;4.0;07:59:09;10;S;08:03:25;50;E;08:07:41;10;NNE;16612;1 16612U 86018B   26027.53147578  .00000850  00000-0  92873-4 0  9992;2 16612  82.5133 221.6830 0016343 194.2358 165.8401 14.86623735 37236
STARLINK-35076;2.5;07:59:15;10;SSE;08:03:13;83;WSW;08:07:13;10;NNW;65457;1 65457U 25194Z   26027.54243522  .00000433  00000-0  34224-4 0  9991;2 65457  97.6031 243.7972 0001963  96.0298 264.1152 15.05650338 23453
STARLINK-34467;3.9;07:59:21;10;SW;08:03:34;74;SE;08:07:49;10;ENE;64423;1 64423U 25129M   26027.67071502  .00006377  00000-0  54156-3 0  9990;2 64423  70.0008 177.8575 0003367 276.5216  83.5560 14.98343075 35148
STARLINK-5992;3.7;07:59:33;10;NNE;08:03:33;82;ESE;08:07:31;10;SSW;56328;1 56328U 23058M   26027.53450281 -.00000316  00000-0 -17705-4 0  9993;2 56328  97.6047  30.6409 0002171  63.1900 296.9548 15.05642451152005
STARLINK-5562;3.7;07:59:49;10;NNE;08:03:53;86;ESE;08:07:56;10;SSW;56336;1 56336U 23058V   26027.73214689  .00000453  00000-0  39795-4 0  9997;2 56336  97.6039  30.0840 0003424  58.3033 301.8525 15.01266817151984
COBE Rocket;4.0;08:00:03;10;SSE;08:05:11;80;WSW;08:10:24;10;NNW;20323;1 20323U 89089B   26027.57948877  .00000726  00000-0  18875-3 0  9993;2 20323  97.0732 241.5484 0067615 252.3226 107.0582 14.50624682889775
STARLINK-34926;4.0;08:00:08;10;ESE;08:03:48;37;NE;08:07:28;10;NNW;65194;1 65194U 25175W   26027.54222304  .00010462  00000-0  72803-3 0  9990;2 65194  97.6033 262.1760 0002570 100.6202 259.5315 15.05658268 26424
STARLINK-35157;3.1;08:00:32;10;SE;08:04:26;61;ENE;08:08:22;10;NNW;65814;1 65814U 25218Z   26027.60950537  .00007599  00000-0  53019-3 0  9995;2 65814  97.6033 252.5476 0002381  89.9272 270.2227 15.05656095 18795
STARLINK-5604;3.9;08:00:34;24;W;08:02:57;59;N;08:07:09;10;ENE;55420;1 55420U 23014AF  26027.73504160  .00000794  00000-0  74305-4 0  9992;2 55420  70.0012 147.7422 0003040 273.1861  86.8950 14.98328889166414
Cosmos 2208 Rocket;4.0;08:01:11;16;NW;08:05:26;72;SW;08:10:48;10;SSE;22081;1 22081U 92053B   26027.56280747  .00000364  00000-0  13654-3 0  9993;2 22081  74.0427  85.1301 0035445   1.0771 359.0450 14.34795432749293
STARLINK-36240;2.5;08:01:27;26;NW;08:03:11;59;NNE;08:06:39;10;E;67076;1 67076U 25298B   26027.42894488  .00040104  00000-0  91400-3 0  9992;2 67076  69.9964 123.8339 0007834 305.8087  54.2366 15.42699670  6903
Cosmos 1190 Rocket;3.9;08:01:34;10;SW;08:06:47;84;NW;08:12:00;10;NE;11870;1 11870U 80056B   26027.50301495  .00000598  00000-0  20455-3 0  9991;2 11870  74.0520 185.9378 0014983  74.2182 286.0623 14.38361575362974
Cosmos 1570 Rocket;4.1;08:01:44;17;NW;08:05:47;61;WSW;08:10:56;10;SSE;15032;1 15032U 84056B   26027.56353010  .00000324  00000-0  11999-3 0  9995;2 15032  74.0685  80.9646 0016637 174.0031 186.1325 14.36085917178001
Cosmos 1340 Rocket;2.7;08:01:50;10;SSW;08:05:37;86;ESE;08:09:29;10;NNE;13068;1 13068U 82013B   26027.75048072  .00006254  00000-0  27463-3 0  9994;2 13068  81.1729 208.7333 0022171 319.6083  40.3501 15.21552420398120
STARLINK-35054;3.9;08:01:59;10;SE;08:05:42;40;NE;08:09:26;10;NNW;65383;1 65383U 25191E   26027.61009178  .00010670  00000-0  74199-3 0  9999;2 65383  97.6017 260.9702 0003428  75.1904 284.9702 15.05676496 24081
NOSS 2-2 (C);4.2;08:02:56;12;SW;08:05:24;33;SSE;08:08:22;10;E;21799;1 21799U 91076C   26027.81767771  .00006515  00000-0  49881-3 0  9992;2 21799  63.2954 161.2105 0885496  70.5029 298.9422 13.59813884 84501
STARLINK-35065;2.5;08:03:14;10;SSE;08:07:13;79;WSW;08:11:13;10;NNW;65441;1 65441U 25194H   26027.54521945 -.00000407  00000-0 -24024-4 0  9992;2 65441  97.6038 243.7945 0001561  51.1102 309.0264 15.05628295 23453
Cosmos 1470 Rocket;3.7;08:03:22;10;SW;08:07:34;49;WNW;08:11:48;10;NNE;14148;1 14148U 83061B   26027.73537435  .00000835  00000-0  93302-4 0  9997;2 14148  82.5170 199.8247 0021582  35.9864 324.2800 14.85618597280313
STARLINK-5535;3.6;08:03:29;10;NNE;08:07:29;86;ESE;08:11:28;10;SSW;56356;1 56356U 23058AR  26027.53727222  .00000292  00000-0  24422-4 0  9991;2 56356  97.6050  30.6404 0001618 102.0123 258.1285 15.05649839152005
COSMO-SKYMED 1;4.1;08:03:34;10;SW;08:05:02;16;WSW;08:05:02;16;WSW;31598;1 31598U 07023A   26027.80699972  .00006622  00000-0  59249-3 0  9993;2 31598  97.8855 218.5229 0001508  87.4621 272.6772 14.96191544  8792
